YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEUBIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,Commodity,Commodity_List,Species,Species_List,LaboratoryTests2
2017,Q4,11,10,NZ,GB,London Gateway,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,15525.08,14586.7,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-10,2017,Q4,11,10,2042300,02042230|02042250|02042290|02042290|02042300|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,-
2017,Q4,11,10,CN,GB,"Felixstowe, P",GB,GB,CN,China,GB,CVEDP,No,Human Consumption,17141,15779,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-12,2017,Q4,11,12,21069092,21069092,Pesca,Pesca,-
2017,Q4,11,10,CI,GB,Liverpool,GB,GB,CI,Cote D'Ivoire,GB,CVEDP,No,Human Consumption,18863,14838,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-23,2017,Q4,11,23,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2017,Q4,11,10,TH,GB,Heathrow,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,6827,5896.8,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-11,2017,Q4,11,11,160232,160232,-,,-
2017,Q4,11,10,TH,GB,Manchester,GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,5265,4320,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-11-14,2017,Q4,11,14,230910,230910,Aves,Aves,-
2017,Q4,11,10,TH,GB,Manchester,GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,332,247.2,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-11-14,2017,Q4,11,14,230910,230910,Pesca,Pesca,-
2017,Q4,11,10,TH,GB,Heathrow,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,7315,6336,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-13,2017,Q4,11,13,160232,160232,-,,-
2017,Q4,11,10,NZ,GB,Heathrow,GB,GB,NZ,New Zealand,GB,CVEDP,No,Technical Use,9,6,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Technical Use,-,-,-,2017-11-13,2017,Q4,11,13,30021200,30021200,Bovidae,Bovidae,-
2017,Q4,11,10,NZ,GB,Heathrow,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,674,612,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-13,2017,Q4,11,13,3077100,3077100,Veneridae,Veneridae,-
2017,Q4,11,10,VN,GB,"Felixstowe, P",GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,12160,9105.41,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-12,2017,Q4,11,12,16052190,16052190,Penaeus Vannamei,Penaeus Vannamei,-
2017,Q4,11,10,VN,GB,"Felixstowe, P",GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,19734.4,14096,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-28,2017,Q4,11,28,16052190,16052190,Penaeus Vannamei,Penaeus Vannamei,-
2017,Q4,11,10,VN,GB,"Felixstowe, P",GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,24600,20000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-19,2017,Q4,11,19,3061792,3061792,Penaeus (Litopenaeus) Vannamei,Penaeus (Litopenaeus) Vannamei,-
2017,Q4,11,10,VN,GB,"Felixstowe, P",GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,24600,20000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-18,2017,Q4,11,18,3061792,3061792,Penaeus (Litopenaeus) Vannamei,Penaeus (Litopenaeus) Vannamei,-
2017,Q4,11,10,US,GB,"Felixstowe, P",GB,GB,US,United States,GB,CVEDP,No,Animal Feedingstuff,2460,1791,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-11-17,2017,Q4,11,17,230910,230910,-,,-
2017,Q4,11,10,IL,GB,"Felixstowe, P",GB,GB,IL,Israel,GB,CVEDP,No,Human Consumption,8065.7,7476.78,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-10,2017,Q4,11,10,160100,160100|160231|160231|160232,Aves,Aves|Aves|Aves|Aves,-
2017,Q4,11,10,IL,GB,"Felixstowe, P",GB,GB,IL,Israel,GB,CVEDP,No,Human Consumption,8065.7,7476.78,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-10,2017,Q4,11,10,160231,160100|160231|160231|160232,Aves,Aves|Aves|Aves|Aves,-
2017,Q4,11,10,IL,GB,"Felixstowe, P",GB,GB,IL,Israel,GB,CVEDP,No,Human Consumption,8065.7,7476.78,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-10,2017,Q4,11,10,160232,160100|160231|160231|160232,Aves,Aves|Aves|Aves|Aves,-
2017,Q4,11,10,VN,GB,"Felixstowe, P",GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,1947.36,1441.15,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-22,2017,Q4,11,22,16052190,16052190,Penaeus Vannamei,Penaeus Vannamei,-
2017,Q4,11,10,VN,GB,"Felixstowe, P",GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,7024.96,5087.04,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-15,2017,Q4,11,15,16052110,16052110,Penaeus Vannamei,Penaeus Vannamei,-
2017,Q4,11,10,VN,GB,"Felixstowe, P",GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,7089.6,4838.4,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-16,2017,Q4,11,16,16052190,16052190,Penaeus Vannamei,Penaeus Vannamei,-
2017,Q4,11,10,NG,GB,"Felixstowe, P",GB,GB,NG,Nigeria,GB,CVEDP,No,Human Consumption,1400,1280,/,/,Not satisfactory,Satisfactory,Not Done,No,-,-,Not Acceptable,/,/,/,-,/,/,-,-,2. Destruction,1. Absence/Invalid Certificate,2017-11-17,2017,Q4,11,17,2103,2103,-,,-
2017,Q4,11,10,MM,GB,"Felixstowe, P",GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,24170,21000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-20,2017,Q4,11,20,3032500,03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038990|03049921,Catla Catla,Catla Catla|Channa Striata|Chitala Chitala|Cirrhinus Cirrhosus|Labeo Rohita|Mastacembelus Armatus|Ompok Bimaculatus|Otra Pesca|Pethia (Puntius) Ticto|Sperata Seenghala|Systomus Sarana|Tenualosa Ilisha,-
2017,Q4,11,10,MM,GB,"Felixstowe, P",GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,24170,21000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-20,2017,Q4,11,20,3032500,03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038990|03049921,Cirrhinus Cirrhosus,Catla Catla|Channa Striata|Chitala Chitala|Cirrhinus Cirrhosus|Labeo Rohita|Mastacembelus Armatus|Ompok Bimaculatus|Otra Pesca|Pethia (Puntius) Ticto|Sperata Seenghala|Systomus Sarana|Tenualosa Ilisha,-
2017,Q4,11,10,MM,GB,"Felixstowe, P",GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,24170,21000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-20,2017,Q4,11,20,3032500,03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038990|03049921,Labeo Rohita,Catla Catla|Channa Striata|Chitala Chitala|Cirrhinus Cirrhosus|Labeo Rohita|Mastacembelus Armatus|Ompok Bimaculatus|Otra Pesca|Pethia (Puntius) Ticto|Sperata Seenghala|Systomus Sarana|Tenualosa Ilisha,-
2017,Q4,11,10,MM,GB,"Felixstowe, P",GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,24170,21000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-20,2017,Q4,11,20,3032900,03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038990|03049921,Channa Striata,Catla Catla|Channa Striata|Chitala Chitala|Cirrhinus Cirrhosus|Labeo Rohita|Mastacembelus Armatus|Ompok Bimaculatus|Otra Pesca|Pethia (Puntius) Ticto|Sperata Seenghala|Systomus Sarana|Tenualosa Ilisha,-
2017,Q4,11,10,MM,GB,"Felixstowe, P",GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,24170,21000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-20,2017,Q4,11,20,3038910,03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038990|03049921,Mastacembelus Armatus,Catla Catla|Channa Striata|Chitala Chitala|Cirrhinus Cirrhosus|Labeo Rohita|Mastacembelus Armatus|Ompok Bimaculatus|Otra Pesca|Pethia (Puntius) Ticto|Sperata Seenghala|Systomus Sarana|Tenualosa Ilisha,-
2017,Q4,11,10,MM,GB,"Felixstowe, P",GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,24170,21000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-20,2017,Q4,11,20,3038910,03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038990|03049921,Ompok Bimaculatus,Catla Catla|Channa Striata|Chitala Chitala|Cirrhinus Cirrhosus|Labeo Rohita|Mastacembelus Armatus|Ompok Bimaculatus|Otra Pesca|Pethia (Puntius) Ticto|Sperata Seenghala|Systomus Sarana|Tenualosa Ilisha,-
2017,Q4,11,10,MM,GB,"Felixstowe, P",GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,24170,21000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-20,2017,Q4,11,20,3038910,03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038990|03049921,Pethia (Puntius) Ticto,Catla Catla|Channa Striata|Chitala Chitala|Cirrhinus Cirrhosus|Labeo Rohita|Mastacembelus Armatus|Ompok Bimaculatus|Otra Pesca|Pethia (Puntius) Ticto|Sperata Seenghala|Systomus Sarana|Tenualosa Ilisha,-
2017,Q4,11,10,MM,GB,"Felixstowe, P",GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,24170,21000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-20,2017,Q4,11,20,3038910,03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038990|03049921,Sperata Seenghala,Catla Catla|Channa Striata|Chitala Chitala|Cirrhinus Cirrhosus|Labeo Rohita|Mastacembelus Armatus|Ompok Bimaculatus|Otra Pesca|Pethia (Puntius) Ticto|Sperata Seenghala|Systomus Sarana|Tenualosa Ilisha,-
2017,Q4,11,10,MM,GB,"Felixstowe, P",GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,24170,21000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-20,2017,Q4,11,20,3038910,03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038990|03049921,Systomus Sarana,Catla Catla|Channa Striata|Chitala Chitala|Cirrhinus Cirrhosus|Labeo Rohita|Mastacembelus Armatus|Ompok Bimaculatus|Otra Pesca|Pethia (Puntius) Ticto|Sperata Seenghala|Systomus Sarana|Tenualosa Ilisha,-
2017,Q4,11,10,MM,GB,"Felixstowe, P",GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,24170,21000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-20,2017,Q4,11,20,3038910,03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038990|03049921,Tenualosa Ilisha,Catla Catla|Channa Striata|Chitala Chitala|Cirrhinus Cirrhosus|Labeo Rohita|Mastacembelus Armatus|Ompok Bimaculatus|Otra Pesca|Pethia (Puntius) Ticto|Sperata Seenghala|Systomus Sarana|Tenualosa Ilisha,-
2017,Q4,11,10,MM,GB,"Felixstowe, P",GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,24170,21000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-20,2017,Q4,11,20,3038990,03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038990|03049921,Otra Pesca,Catla Catla|Channa Striata|Chitala Chitala|Cirrhinus Cirrhosus|Labeo Rohita|Mastacembelus Armatus|Ompok Bimaculatus|Otra Pesca|Pethia (Puntius) Ticto|Sperata Seenghala|Systomus Sarana|Tenualosa Ilisha,-
2017,Q4,11,10,MM,GB,"Felixstowe, P",GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,24170,21000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-20,2017,Q4,11,20,3049921,03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038990|03049921,Chitala Chitala,Catla Catla|Channa Striata|Chitala Chitala|Cirrhinus Cirrhosus|Labeo Rohita|Mastacembelus Armatus|Ompok Bimaculatus|Otra Pesca|Pethia (Puntius) Ticto|Sperata Seenghala|Systomus Sarana|Tenualosa Ilisha,-
2017,Q4,11,10,VN,GB,"Felixstowe, P",GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,25080,22000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-17,2017,Q4,11,17,3046200,3046200,Pangasius Hypophthalmus,Pangasius Hypophthalmus,-
2017,Q4,11,10,VN,GB,"Felixstowe, P",GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,25080,22000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-17,2017,Q4,11,17,3046200,3046200,Pangasius Hypophthalmus,Pangasius Hypophthalmus,-
2017,Q4,11,10,VN,GB,"Felixstowe, P",GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,25080,22000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-17,2017,Q4,11,17,3046200,3046200,Pangasius Hypophthalmus,Pangasius Hypophthalmus,-
2017,Q4,11,10,VN,GB,"Felixstowe, P",GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,25080,22000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-17,2017,Q4,11,17,3046200,3046200,Pangasius Hypophthalmus,Pangasius Hypophthalmus,-
2017,Q4,11,10,AU,GB,"Southampton, P",GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,25661.52,24982.8,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-20,2017,Q4,11,20,2044390,2044390,Ovis Aries,Ovis Aries,-
2017,Q4,11,10,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,21500,13500,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-22,2017,Q4,11,22,3061792,3061792,Penaeus Vannamei,Penaeus Vannamei,-
2017,Q4,11,10,US,GB,Manchester,GB,GB,US,United States,GB,CVEDP,No,Other,27,1,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Other,-,-,-,2017-11-13,2017,Q4,11,13,5111000,5111000,Bos Taurus,Bos Taurus,-
2017,Q4,11,10,US,GB,Manchester,GB,GB,US,United States,GB,CVEDP,No,Other,27,1,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Other,-,-,-,2017-11-13,2017,Q4,11,13,5111000,5111000,Bos Taurus,Bos Taurus,-
2017,Q4,11,10,US,GB,Manchester,GB,GB,US,United States,GB,CVEDP,No,Other,27,1,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Other,-,-,-,2017-11-13,2017,Q4,11,13,5111000,5111000,Bos Taurus,Bos Taurus,-
2017,Q4,11,10,US,GB,Manchester,GB,GB,US,United States,GB,CVEDP,No,Other,28,1,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Other,-,-,-,2017-11-13,2017,Q4,11,13,5111000,5111000,Bos Taurus,Bos Taurus,-
2017,Q4,11,10,US,GB,Manchester,GB,GB,US,United States,GB,CVEDP,No,Other,1,1,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Other,-,-,-,2017-11-13,2017,Q4,11,13,5111000,5111000,Bos Taurus,Bos Taurus,-
2017,Q4,11,10,US,GB,Manchester,GB,GB,US,United States,GB,CVEDP,No,Other,28,1,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Other,-,-,-,2017-11-13,2017,Q4,11,13,5111000,5111000,Bos Taurus,Bos Taurus,-
2017,Q4,11,10,CN,GB,Heathrow,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,21,5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-21,2017,Q4,11,21,16055400,16055400,Todarodes Pacificus,Todarodes Pacificus,-
2017,Q4,11,10,CN,GB,"Felixstowe, P",DK,DK,CN,China,GB,CVEDP,No,Human Consumption,18820,15255,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-16,2017,Q4,11,16,3074399,3074399,Dosidicus Gigas,Dosidicus Gigas,-
2017,Q4,11,10,CN,GB,"Southampton, P",GB,GB,CN,China,GB,CVEDP,No,Human Consumption,10950,6647.44,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-25,2017,Q4,11,25,3047190,3047190,Gadus Morhua,Gadus Morhua,-
2017,Q4,11,11,IN,GB,Manchester,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1204,911,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-13,2017,Q4,11,13,3028990,03028990|03028990|03028990|03028990|03028990|03028990|03063690,Eleutheronema Spp,Acetes Spp|Eleutheronema Spp|Harpadon Nehereus|Leptomelanosoma Indicum|Lutjanus Spp|Otra Pesca|Pampus Argenteus,-
2017,Q4,11,11,IN,GB,Manchester,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1204,911,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-13,2017,Q4,11,13,3028990,03028990|03028990|03028990|03028990|03028990|03028990|03063690,Harpadon Nehereus,Acetes Spp|Eleutheronema Spp|Harpadon Nehereus|Leptomelanosoma Indicum|Lutjanus Spp|Otra Pesca|Pampus Argenteus,-
2017,Q4,11,11,IN,GB,Manchester,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1204,911,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-13,2017,Q4,11,13,3028990,03028990|03028990|03028990|03028990|03028990|03028990|03063690,Leptomelanosoma Indicum,Acetes Spp|Eleutheronema Spp|Harpadon Nehereus|Leptomelanosoma Indicum|Lutjanus Spp|Otra Pesca|Pampus Argenteus,-
2017,Q4,11,11,IN,GB,Manchester,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1204,911,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-13,2017,Q4,11,13,3028990,03028990|03028990|03028990|03028990|03028990|03028990|03063690,Lutjanus Spp,Acetes Spp|Eleutheronema Spp|Harpadon Nehereus|Leptomelanosoma Indicum|Lutjanus Spp|Otra Pesca|Pampus Argenteus,-
2017,Q4,11,11,IN,GB,Manchester,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1204,911,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-13,2017,Q4,11,13,3028990,03028990|03028990|03028990|03028990|03028990|03028990|03063690,Otra Pesca,Acetes Spp|Eleutheronema Spp|Harpadon Nehereus|Leptomelanosoma Indicum|Lutjanus Spp|Otra Pesca|Pampus Argenteus,-
2017,Q4,11,11,IN,GB,Manchester,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1204,911,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-13,2017,Q4,11,13,3028990,03028990|03028990|03028990|03028990|03028990|03028990|03063690,Pampus Argenteus,Acetes Spp|Eleutheronema Spp|Harpadon Nehereus|Leptomelanosoma Indicum|Lutjanus Spp|Otra Pesca|Pampus Argenteus,-
2017,Q4,11,11,IN,GB,Manchester,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1204,911,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-13,2017,Q4,11,13,3063690,03028990|03028990|03028990|03028990|03028990|03028990|03063690,Acetes Spp,Acetes Spp|Eleutheronema Spp|Harpadon Nehereus|Leptomelanosoma Indicum|Lutjanus Spp|Otra Pesca|Pampus Argenteus,-
2017,Q4,11,11,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,1820,1550.75,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-12,2017,Q4,11,12,30232,030232|03044500|03044990|03044990,Thunnus Albacares,Lutjanus Argentimaculatus|Thunnus Albacares|Thunnus Albacares|Xiphias Gladius,-
2017,Q4,11,11,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,1820,1550.75,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-12,2017,Q4,11,12,3044500,030232|03044500|03044990|03044990,Xiphias Gladius,Lutjanus Argentimaculatus|Thunnus Albacares|Thunnus Albacares|Xiphias Gladius,-
2017,Q4,11,11,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,1820,1550.75,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-12,2017,Q4,11,12,3044990,030232|03044500|03044990|03044990,Lutjanus Argentimaculatus,Lutjanus Argentimaculatus|Thunnus Albacares|Thunnus Albacares|Xiphias Gladius,-
2017,Q4,11,11,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,1820,1550.75,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-12,2017,Q4,11,12,3044990,030232|03044500|03044990|03044990,Thunnus Albacares,Lutjanus Argentimaculatus|Thunnus Albacares|Thunnus Albacares|Xiphias Gladius,-
2017,Q4,11,11,CA,GB,Heathrow,GB,GB,CA,Canada,GB,CVEDP,No,Human Consumption,1980,1440,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-12,2017,Q4,11,12,3063210,3063210,Homarus Spp,Homarus Spp,-
2017,Q4,11,11,TH,GB,Heathrow,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,94,31,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-11,2017,Q4,11,11,160232,160232,Aves,Aves,-
2017,Q4,11,11,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,907.5,768.12,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-12,2017,Q4,11,12,30232,030232|03044500|03044990,Thunnus Albacares,Thunnus Albacares|Thunnus Albacares|Xiphias Gladius,-
